"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
4192,11,16965,639,12,3,9383,21631,609,13,2092744852,1453316748,true,72,72312627,"WePlay League Season 3"
4183,4,12479,498,2,1,8737,12479,481,15,3138094830,1493055287,true,99,72312627,"Kiev Major"
4154,11,14352,741,2,3,10374,22457,806,12,2311553749,1461320966,true,1,72312627,"ESL One Manila 2016"
4149,7,24225,428,4,8,31314,24225,542,18,3698427295,1516878689,true,49,72312627,"ESL One Genting 2018"
4135,10,23941,601,16,0,7187,23941,689,13,3748928380,1519400598,true,15,72312627,"ESL One Katowice 2018 powered by Intel"
4134,18,27517,640,10,4,15031,39789,657,16,1822174770,1443290664,true,106,72312627,"Nanyang Championships"
4103,13,26509,652,9,2,23216,39085,717,17,1977354706,1449173600,true,72,72312627,"StarLadder | i-League"
4089,5,9185,412,3,5,13772,9185,429,15,3354247448,1501805037,true,77,72312627,"The International 2017"
4082,16,18981,617,10,2,7495,18981,509,12,2754112360,1478208899,true,72,72312627,"ASUS ROG DreamLeague Season 6"
4078,4,32941,368,10,7,28381,32941,536,17,3554472677,1510344299,false,47,72312627,"DreamLeague season 8"
4072,10,12252,712,11,0,7519,12252,629,1,2741865248,1477734830,true,54,72312627,"The Boston Major 2016"
4058,7,18886,471,8,3,15891,18886,485,14,2949305603,1485631636,true,36,72312627,"SL i-League StarSeries S3"
4052,9,37277,533,13,7,52563,37277,515,10,3765370823,1520246259,false,15,72312627,"PGL BUCHAREST MAJOR 2018"
4037,11,22616,528,8,4,63637,40803,488,21,1854695950,1444407785,true,69,72312627,"The Summit 4"
4009,10,19701,543,4,1,9030,19701,533,8,2737968257,1477576570,false,54,72312627,"The Boston Major 2016"
4007,13,18417,719,16,5,29715,34758,542,15,2362849384,1463239894,true,80,72312627,"EPICENTER: Moscow"
4006,11,13764,649,6,1,4197,14492,514,10,2130698905,1454699254,true,72,72312627,"WePlay League Season 3"
3992,12,11434,656,7,1,8221,12260,660,13,2411081738,1465015163,true,77,72312627,"The Manila Major 2016"
3991,16,29438,570,10,6,16921,29438,644,18,3855211981,1524934545,true,47,72312627,"EPICENTER XL"
3984,11,32919,501,4,10,24214,32919,596,19,3865715133,1525437600,true,25,72312627,"EPICENTER XL"
3978,9,26181,512,4,5,27740,26181,607,20,3017039372,1487912676,true,54,72312627,"SL i-League StarSeries S3"
3958,13,23771,635,21,9,33491,43426,517,19,1931711078,1447361142,true,72,72312627,"D2CL Season 6"
3955,6,18512,531,16,3,15365,18512,514,10,3596688904,1512296970,true,47,72312627,"DreamLeague season 8"
3897,4,29219,492,7,8,28304,29219,529,12,4063289036,1534443815,false,92,72312627,"The International 2018"
3888,10,10830,578,21,0,6981,10830,450,3,2860477668,1482249857,true,54,72312627,"WellPlay Invitational by VitalBet"
3879,14,19641,614,5,4,34687,27881,619,8,1845467796,1444068891,true,69,72312627,"The Defense Season 5"
3870,5,6972,515,2,2,10255,7660,383,11,2430186583,1465701423,true,77,72312627,"The Manila Major 2016"
